robot_id,timestamp,battery,motor_current,temperature,vibration,speed,operating_hours,navigation_errors,maintenance_risk,anomaly_score,anomaly,health_score,status
R18,78,65.4,9.47,44.26,3.74,1.0,11.7,2,0,2.509,0,100,Healthy
R18,79,65.2,9.67,45.81,2.74,1.52,11.85,0,0,1.517,0,100,Healthy
R18,80,64.91,10.39,44.22,2.33,1.3,12.0,2,0,1.753,0,100,Healthy
R18,81,64.73,9.6,37.56,3.88,1.32,12.15,0,0,2.169,0,100,Healthy
R18,82,64.6,11.90626926288923,54.887423871913114,3.970726389851988,1.76,12.3,5,1,3.75,0,85,Healthy
R18,83,64.42,8.7,42.28,2.84,1.49,12.45,1,0,1.279,0,100,Healthy
R18,84,64.32,8.39,39.38,1.99,1.7,12.6,0,0,1.889,0,100,Healthy
R18,85,64.03,6.46,36.56,2.62,1.71,12.75,0,0,2.215,0,100,Healthy
R18,86,63.75,7.63,47.05,3.1,1.51,12.9,1,0,1.594,0,100,Healthy
R18,87,63.65,12.802049531091152,57.90151435230048,6.152182524182268,1.45,13.05,6,1,5.355,1,25,Critical
R18,88,63.5,7.23,36.6,2.77,1.64,13.2,0,0,2.063,0,100,Healthy
R18,89,63.43,7.08,49.6,2.28,1.88,13.35,0,0,2.536,0,100,Healthy
R18,90,63.27,8.48,43.24,2.52,1.34,13.5,0,0,1.811,0,100,Healthy
R18,91,63.1,7.64,46.21,2.63,1.65,13.65,2,0,1.788,0,100,Healthy
R18,92,62.99,6.62,40.15,0.18,1.35,13.8,2,0,3.08,0,100,Healthy
R18,93,62.71,7.68,43.74,0.97,1.49,13.95,1,0,2.324,0,100,Healthy
R18,94,62.45,18.85448106540413,38.690941803024195,8.85200731419918,1.48,14.1,6,1,8.259,1,45,Critical
R18,95,62.25,8.63,40.13,1.66,1.2,14.25,1,0,2.337,0,100,Healthy
R18,96,62.13,5.82,36.84,4.21,1.65,14.4,2,1,2.819,0,80,Healthy
R18,97,62.05,8.71,44.19,2.1,1.12,14.55,1,0,2.394,0,100,Healthy
R18,98,61.83,7.94,38.41,2.37,1.82,14.7,0,0,2.45,0,100,Healthy
R18,99,61.54,8.31,43.88,1.63,1.41,14.85,3,0,2.321,0,100,Healthy
R19,0,59.82,6.63,42.35,2.43,1.12,0.0,0,0,2.693,0,100,Healthy
R19,1,59.66,9.7,39.95,2.75,1.19,0.15,0,0,2.481,0,100,Healthy
R19,2,59.42,7.07,56.17,2.25,1.45,0.3,0,1,2.935,0,80,Healthy
R19,3,59.18,8.48,44.55,2.67,2.07,0.45,1,0,2.868,0,100,Healthy
R19,4,58.92,9.42,47.31,3.21,1.52,0.6,0,0,2.161,0,100,Healthy
R19,5,58.77,7.95,49.67,2.28,1.7,0.75,1,0,2.23,0,100,Healthy
R19,6,58.61,5.51,43.0,3.12,1.18,0.9,0,0,2.724,0,100,Healthy
R19,7,58.34,7.24,44.86,3.09,1.9,1.05,0,0,2.546,0,100,Healthy
R19,8,58.22,9.98,38.23,2.86,2.05,1.2,2,0,2.942,0,100,Healthy
R19,9,57.97,8.95,40.29,3.31,1.6,1.35,1,0,1.894,0,100,Healthy
R19,10,57.79,9.74,37.26,3.38,1.48,1.5,2,0,2.121,0,100,Healthy
R19,11,57.49,8.52,44.54,2.8,1.0,1.65,0,0,2.686,0,100,Healthy
R19,12,57.31,8.21,36.29,1.67,1.9,1.8,2,0,2.679,0,100,Healthy
R19,13,57.06,14.026005223138046,53.25256604394502,7.186371636964489,1.44,1.95,7,1,6.316,1,45,Critical
R19,14,56.83,8.25,40.62,2.17,1.25,2.1,2,0,2.017,0,100,Healthy
R19,15,56.57,8.63,39.37,1.74,1.64,2.25,0,0,2.126,0,100,Healthy
R19,16,56.49,6.5,39.53,2.52,1.43,2.4,2,0,1.971,0,100,Healthy
R19,17,56.3,5.92,40.94,2.41,1.35,2.55,0,0,2.244,0,100,Healthy
R19,18,56.12,8.4,32.46,3.3,1.11,2.7,0,0,2.873,0,100,Healthy
R19,19,55.98,8.37,41.08,2.68,1.78,2.85,4,0,2.399,0,100,Healthy
R19,20,55.89,8.55,51.8,3.06,1.43,3.0,2,0,2.078,0,100,Healthy
R19,21,55.81,6.23,30.57,1.84,1.53,3.15,1,0,2.778,0,100,Healthy
R19,22,55.71,11.01,51.03,3.55,1.42,3.3,1,0,2.427,0,100,Healthy
R19,23,55.48,12.171398840893096,59.422899503942766,6.969629826541908,1.46,3.45,4,1,5.439,1,40,Critical
R19,24,55.31,14.495886197084676,61.18229485824973,7.1232769734205394,1.51,3.6,7,1,6.73,1,25,Critical
R19,25,55.26,9.38,41.68,2.65,1.75,3.75,1,0,1.796,0,100,Healthy
R19,26,55.02,6.96,42.4,2.44,1.7,3.9,0,0,1.94,0,100,Healthy
R19,27,54.82,6.71,45.23,2.14,1.7,4.05,0,0,2.059,0,100,Healthy
R19,28,54.67,5.89,44.42,2.86,1.74,4.2,1,0,2.107,0,100,Healthy
R19,29,54.49,6.06,42.04,1.57,2.03,4.35,1,0,2.939,0,100,Healthy
R19,30,54.44,5.5,43.39,1.99,1.12,4.5,0,0,2.686,0,100,Healthy
R19,31,54.26,16.38115934306541,59.799578746500664,4.296274113763401,1.84,4.65,7,1,6.091,1,25,Critical
R19,32,54.04,5.65,34.23,2.03,1.63,4.8,0,0,2.607,0,100,Healthy
R19,33,53.93,6.5,38.74,3.44,1.59,4.95,1,0,1.958,0,100,Healthy
R19,34,53.63,9.605014967046548,61.85952719252754,6.709451184710433,1.69,5.1,4,1,5.201,1,60,Warning
R19,35,53.47,8.02,47.69,3.07,1.93,5.25,1,0,2.303,0,100,Healthy
R19,36,53.27,14.220984988443343,53.725229435126494,4.534859570789797,1.94,5.4,3,1,4.351,0,60,Warning
R19,37,53.12,7.57,35.5,3.5,1.33,5.55,2,0,2.137,0,100,Healthy
R19,38,52.84,7.4,44.66,1.78,2.11,5.7,2,0,2.938,0,100,Healthy
R19,39,52.77,7.59,51.76,1.64,1.53,5.85,0,0,2.322,0,100,Healthy
R19,40,52.61,7.87,41.42,3.11,1.65,6.0,1,0,1.6,0,100,Healthy
R19,41,52.55,7.87,41.06,3.67,1.58,6.15,1,0,1.737,0,100,Healthy
R19,42,52.47,7.28,48.18,2.57,1.93,6.3,3,0,2.533,0,100,Healthy
R19,43,52.3,8.22,41.52,1.75,1.47,6.45,1,0,1.684,0,100,Healthy
R19,44,52.12,5.69,45.64,2.91,1.62,6.6,0,0,2.168,0,100,Healthy
R19,45,51.88,6.28,41.65,2.26,1.29,6.75,0,0,2.142,0,100,Healthy
R19,46,51.58,7.9,38.94,1.21,1.39,6.9,1,0,2.165,0,100,Healthy
R19,47,51.33,9.13,33.38,2.92,1.58,7.05,2,0,2.158,0,100,Healthy
R19,48,51.16,8.54,43.6,2.33,1.29,7.2,1,0,1.725,0,100,Healthy
R19,49,51.03,10.08,34.54,2.5,1.51,7.35,0,0,2.258,0,100,Healthy
R19,50,50.93,15.42814278131819,49.39982996286303,3.7468639826854293,1.55,7.5,8,1,5.427,1,65,Warning
R19,51,50.8,7.66,49.84,2.95,1.68,7.65,3,0,2.182,0,100,Healthy
R19,52,50.69,9.71,39.2,1.76,1.62,7.8,0,0,2.124,0,100,Healthy
R19,53,50.47,8.0,33.65,2.78,1.9,7.95,0,0,2.716,0,100,Healthy
R19,54,50.37,7.14,37.86,2.62,2.21,8.1,0,0,3.387,0,100,Healthy
R19,55,50.3,16.226275732180852,53.868677436373765,5.368295896275977,1.8,8.25,4,1,5.374,1,60,Warning
R19,56,50.08,16.976067670419866,55.91848062389128,3.9808125390408393,1.47,8.4,7,1,5.897,1,45,Critical
R19,57,49.81,9.24,35.45,0.9,1.45,8.55,2,0,2.646,0,100,Healthy
R19,58,49.53,9.48,44.19,2.11,0.92,8.7,1,0,2.89,0,100,Healthy
R19,59,49.35,9.63,46.43,1.74,1.56,8.85,1,0,2.026,0,100,Healthy
R19,60,49.18,8.4,44.26,3.67,1.45,9.0,0,0,2.043,0,100,Healthy
R19,61,48.96,7.57,34.37,2.36,1.42,9.15,0,0,2.356,0,100,Healthy
R19,62,48.73,8.1,40.33,2.27,1.52,9.3,2,0,1.837,0,100,Healthy
R19,63,48.6,7.78,38.43,2.25,2.01,9.45,1,0,2.761,0,100,Healthy
R19,64,48.49,8.32,36.86,1.68,1.33,9.6,1,0,2.306,0,100,Healthy
R19,65,48.34,7.71,54.9,2.88,1.05,9.75,1,0,3.101,0,100,Healthy
R19,66,48.17,9.29,42.89,3.71,1.08,9.9,0,0,2.739,0,100,Healthy
R19,67,47.93,8.5,43.25,2.86,1.74,10.05,1,0,2.036,0,100,Healthy
R19,68,47.73,7.4,42.37,4.21,1.58,10.2,0,1,2.502,0,80,Healthy
R19,69,47.61,7.41,52.89,2.22,1.73,10.35,0,0,2.73,0,100,Healthy
R19,70,47.32,7.55,43.31,3.05,1.36,10.5,3,0,2.238,0,100,Healthy
R19,71,47.09,8.41,38.76,2.51,1.13,10.65,1,0,2.509,0,100,Healthy
R19,72,46.89,7.01,36.0,3.39,0.86,10.8,1,0,3.488,0,100,Healthy
R19,73,46.77,8.42,35.43,2.11,1.62,10.95,0,0,2.515,0,100,Healthy
R19,74,46.53,8.28,41.49,1.82,1.8,11.1,0,0,2.573,0,100,Healthy
R19,75,46.35,8.63,38.92,2.3,1.5,11.25,1,0,2.164,0,100,Healthy
R19,76,46.17,8.32,34.75,1.82,1.3,11.4,0,0,2.78,0,100,Healthy
R19,77,46.03,8.24,34.95,2.75,2.06,11.55,1,0,3.251,0,100,Healthy
R19,78,45.85,9.57,39.82,2.14,1.59,11.7,0,0,2.436,0,100,Healthy
R19,79,45.58,9.37,42.57,2.53,1.33,11.85,2,0,2.32,0,100,Healthy
R19,80,45.47,9.23,40.69,3.22,1.38,12.0,1,0,2.335,0,100,Healthy
R19,81,45.26,7.91,46.19,2.43,1.26,12.15,1,0,2.469,0,100,Healthy
R19,82,45.1,6.12,54.93,2.86,1.37,12.3,0,0,3.214,0,100,Healthy
R19,83,44.85,6.31,42.4,2.99,1.82,12.45,2,0,2.805,0,100,Healthy
R19,84,44.6,9.66,47.81,2.69,1.8,12.6,1,0,2.728,0,100,Healthy
R19,85,44.48,8.52,36.13,2.41,1.48,12.75,0,0,2.676,0,100,Healthy
R19,86,44.28,9.57,38.43,2.32,0.92,12.9,1,0,3.411,0,100,Healthy
R19,87,44.14,10.01,30.28,3.11,1.77,13.05,3,0,3.479,0,100,Healthy
R19,88,43.88,9.29,47.55,3.26,1.33,13.2,1,0,2.681,0,100,Healthy
R19,89,43.67,6.14,41.39,3.58,1.2,13.35,0,0,3.152,0,100,Healthy
R19,90,43.47,6.98,44.5,3.03,1.3,13.5,2,0,2.742,0,100,Healthy
R19,91,43.41,12.11144774142262,56.80673971688076,8.342451485896943,1.69,13.65,4,1,6.638,1,40,Critical
R19,92,43.11,7.16,41.91,2.59,1.67,13.8,1,0,2.705,0,100,Healthy
R19,93,42.86,7.03,41.71,1.94,1.89,13.95,0,0,3.234,0,100,Healthy
R19,94,42.8,8.95,44.6,3.37,0.99,14.1,0,0,3.437,0,100,Healthy
R19,95,42.6,7.99,40.44,2.96,1.56,14.25,1,0,2.695,0,100,Healthy
R19,96,42.4,7.8,45.51,3.0,1.42,14.4,0,0,2.842,0,100,Healthy
R19,97,42.32,7.86,41.94,1.63,1.4,14.55,2,0,2.937,0,100,Healthy
R19,98,42.26,9.17,44.22,3.06,1.63,14.7,0,0,2.904,0,100,Healthy
R19,99,41.98,6.57,45.46,2.34,1.09,14.85,1,0,3.357,0,100,Healthy
R20,0,89.44,5.7,36.85,2.6,1.85,0.0,2,0,3.113,0,100,Healthy
R20,1,89.17,9.01,37.5,1.82,1.21,0.15,0,0,2.874,0,100,Healthy
R20,2,88.94,15.719744283306907,56.32322928589383,7.222133524593987,1.22,0.3,5,1,6.656,1,25,Critical
R20,3,88.79,5.35,40.69,3.32,1.22,0.45,0,0,3.017,0,100,Healthy
R20,4,88.56,8.13,45.54,2.04,1.54,0.6,1,0,2.238,0,100,Healthy
R20,5,88.36,8.07,43.49,2.21,1.93,0.75,0,0,2.797,0,100,Healthy
R20,6,88.11,8.06,35.86,1.8,2.07,0.9,0,0,3.39,0,100,Healthy
R20,7,87.94,7.28,32.87,3.14,1.01,1.05,0,0,3.345,0,100,Healthy
R20,8,87.64,6.32,42.02,3.28,1.48,1.2,0,0,2.405,0,100,Healthy
R20,9,87.42,6.49,42.91,2.17,1.78,1.35,0,0,2.558,0,100,Healthy
R20,10,87.17,8.94,43.36,3.46,1.68,1.5,1,0,2.139,0,100,Healthy
R20,11,86.92,7.21,42.87,1.91,1.5,1.65,3,0,2.266,0,100,Healthy
R20,12,86.72,8.61,35.57,3.17,1.74,1.8,2,0,2.395,0,100,Healthy
R20,13,86.58,7.98,51.91,2.66,1.16,1.95,1,0,2.611,0,100,Healthy
R20,14,86.33,7.56,41.64,2.54,1.53,2.1,0,0,1.963,0,100,Healthy
R20,15,86.05,9.13,44.23,2.08,1.83,2.25,1,0,2.23,0,100,Healthy
R20,16,85.92,8.37,43.1,2.31,1.94,2.4,0,0,2.518,0,100,Healthy
R20,17,85.86,7.23,30.87,2.58,1.8,2.55,0,0,2.905,0,100,Healthy
R20,18,85.61,8.29,51.19,1.89,1.51,2.7,2,0,2.184,0,100,Healthy
R20,19,85.49,7.66,44.66,2.83,2.02,2.85,1,0,2.592,0,100,Healthy
R20,20,85.37,8.98,47.88,1.61,1.68,3.0,0,0,2.244,0,100,Healthy
R20,21,85.12,5.66,41.55,3.28,1.36,3.15,4,0,2.636,0,100,Healthy
R20,22,85.01,7.27,45.15,1.88,1.31,3.3,1,0,1.944,0,100,Healthy
R20,23,84.92,9.27,41.34,3.2,1.55,3.45,0,0,1.772,0,100,Healthy
R20,24,84.83,6.6,54.02,3.28,1.65,3.6,2,0,2.512,0,100,Healthy
R20,25,84.73,6.83,42.64,1.85,1.33,3.75,1,0,1.918,0,100,Healthy
R20,26,84.67,9.35,50.01,3.18,1.82,3.9,0,0,2.331,0,100,Healthy
R20,27,84.55,7.07,45.22,2.66,1.48,4.05,2,0,1.572,0,100,Healthy
R20,28,84.45,8.82,47.21,2.89,1.97,4.2,2,0,2.358,0,100,Healthy
R20,29,84.31,7.54,45.77,3.78,1.6,4.35,2,0,1.808,0,100,Healthy
R20,30,84.05,8.75,46.12,1.11,1.4,4.5,3,0,2.236,0,100,Healthy
R20,31,83.89,8.5,41.85,1.88,1.92,4.65,0,0,2.301,0,100,Healthy
R20,32,83.7,7.7,50.09,3.14,1.46,4.8,0,0,1.858,0,100,Healthy
R20,33,83.59,11.577783533016325,56.02177730329473,6.737748485321206,1.32,4.95,4,1,4.937,0,60,Warning
R20,34,83.36,7.27,34.75,1.46,1.27,5.1,0,0,2.449,0,100,Healthy
R20,35,83.18,9.8,37.34,2.63,1.83,5.25,0,0,2.146,0,100,Healthy
R20,36,82.98,8.18,39.19,1.8,1.65,5.4,3,0,1.846,0,100,Healthy
R20,37,82.78,7.7,44.92,3.02,1.67,5.55,1,0,1.355,0,100,Healthy
R20,38,82.67,8.39,51.84,2.34,1.39,5.7,2,0,1.804,0,100,Healthy
R20,39,82.47,5.71,41.81,2.34,1.26,5.85,0,0,2.097,0,100,Healthy
R20,40,82.37,5.7,34.04,2.57,1.37,6.0,1,0,2.232,0,100,Healthy
R20,41,82.08,9.6,38.12,2.01,1.46,6.15,1,0,1.506,0,100,Healthy
R20,42,81.8,7.96,38.74,1.99,1.88,6.3,0,0,2.12,0,100,Healthy
R20,43,81.56,8.14,30.21,1.57,1.31,6.45,1,0,2.535,0,100,Healthy
R20,44,81.4,9.91,38.4,2.67,1.65,6.6,1,0,1.458,0,100,Healthy
R20,45,81.19,7.94,39.28,2.13,1.73,6.75,1,0,1.486,0,100,Healthy
R20,46,80.93,6.53,46.32,2.28,1.35,6.9,1,0,1.526,0,100,Healthy
R20,47,80.85,8.56,36.37,3.16,2.04,7.05,0,0,2.611,0,100,Healthy
R20,48,80.71,7.78,40.67,2.96,1.56,7.2,1,0,1.01,0,100,Healthy
R20,49,80.41,8.35,38.77,2.06,1.14,7.35,1,0,1.856,0,100,Healthy
R20,50,80.29,6.53,35.62,1.52,1.45,7.5,1,0,2.015,0,100,Healthy
R20,51,80.19,9.05,40.46,1.24,1.49,7.65,1,0,1.649,0,100,Healthy
R20,52,80.03,12.530360762492279,59.281104087930274,5.006382276482297,1.36,7.8,6,1,4.722,0,25,Critical
R20,53,79.81,8.38,42.78,2.75,1.84,7.95,0,0,1.682,0,100,Healthy
R20,54,79.69,8.64,33.11,2.33,1.47,8.1,1,0,1.75,0,100,Healthy
R20,55,79.53,8.31,40.42,3.13,1.54,8.25,3,0,1.317,0,100,Healthy
R20,56,79.25,6.69,34.83,2.57,1.36,8.4,2,0,1.819,0,100,Healthy
R20,57,79.09,8.61,36.91,1.97,1.26,8.55,2,0,1.709,0,100,Healthy
R20,58,78.91,6.17,44.76,1.95,1.53,8.7,3,0,1.776,0,100,Healthy
R20,59,78.78,8.11,40.58,0.91,1.99,8.85,1,0,2.663,0,100,Healthy
R20,60,78.73,8.0,39.38,1.84,1.36,9.0,1,0,1.386,0,100,Healthy
R20,61,78.51,8.21,31.1,3.32,1.5,9.15,1,0,2.076,0,100,Healthy
R20,62,78.36,8.84,43.62,1.72,1.32,9.3,0,0,1.595,0,100,Healthy
R20,63,78.25,7.61,40.67,2.04,1.31,9.45,3,0,1.643,0,100,Healthy
R20,64,77.99,6.16,39.03,3.38,1.57,9.6,3,0,1.88,0,100,Healthy
R20,65,77.84,8.01,41.96,1.71,1.14,9.75,0,0,2.036,0,100,Healthy
R20,66,77.71,7.5,41.58,1.73,1.39,9.9,0,0,1.588,0,100,Healthy
R20,67,77.44,5.99,39.64,1.75,1.57,10.05,0,0,1.952,0,100,Healthy
R20,68,77.25,8.91,36.44,3.59,1.49,10.2,1,0,1.584,0,100,Healthy
R20,69,77.12,6.95,39.74,2.91,1.68,10.35,1,0,1.437,0,100,Healthy
R20,70,77.05,9.7,43.35,1.38,1.63,10.5,1,0,1.712,0,100,Healthy
R20,71,76.87,5.14,40.75,2.93,1.59,10.65,0,0,2.062,0,100,Healthy
R20,72,76.58,10.29,42.55,2.43,1.79,10.8,1,0,1.723,0,100,Healthy
R20,73,76.49,9.03,43.83,2.7,1.7,10.95,1,0,1.261,0,100,Healthy
R20,74,76.2,9.36,37.8,4.14,1.67,11.1,2,1,2.028,0,80,Healthy
R20,75,75.91,8.02,41.33,3.18,1.72,11.25,1,0,1.422,0,100,Healthy
R20,76,75.86,7.42,41.86,2.0,1.49,11.4,1,0,1.335,0,100,Healthy
R20,77,75.8,11.154595834983303,50.130222786815125,4.4220209058227615,1.51,11.55,7,1,4.075,0,65,Warning
R20,78,75.72,9.6,40.73,3.83,1.51,11.7,1,0,1.653,0,100,Healthy
R20,79,75.46,6.26,40.99,2.33,1.76,11.85,2,0,1.915,0,100,Healthy
R20,80,75.2,5.85,48.93,3.45,1.16,12.0,1,0,2.439,0,100,Healthy
R20,81,75.01,8.92,45.95,4.1,1.62,12.15,3,1,2.075,0,80,Healthy
R20,82,74.71,7.52,41.72,1.87,1.42,12.3,0,0,1.711,0,100,Healthy
R20,83,74.59,8.16,40.38,2.85,1.09,12.45,3,0,2.263,0,100,Healthy
R20,84,74.48,8.12,38.27,1.93,1.3,12.6,3,0,2.028,0,100,Healthy
R20,85,74.21,8.57,42.78,2.98,1.11,12.75,1,0,2.017,0,100,Healthy
R20,86,73.94,14.11408582103768,63.41183152044509,5.023492738196182,0.91,12.9,7,1,6.237,1,25,Critical
R20,87,73.75,7.6,31.86,2.27,1.22,13.05,0,0,2.62,0,100,Healthy
R20,88,73.62,6.46,36.98,2.94,1.37,13.2,1,0,2.005,0,100,Healthy
R20,89,73.47,11.94,45.92,2.31,1.72,13.35,2,0,2.434,0,100,Healthy
R20,90,73.19,7.86,34.76,3.86,1.26,13.5,1,0,2.417,0,100,Healthy
R20,91,73.03,8.02,41.93,2.48,1.63,13.65,0,0,1.748,0,100,Healthy
R20,92,72.78,6.8,48.8,3.89,1.94,13.8,0,0,2.875,0,100,Healthy
R20,93,72.59,5.84,39.26,2.46,1.48,13.95,0,0,2.213,0,100,Healthy
R20,94,72.4,9.93,49.53,1.58,1.03,14.1,3,0,3.036,0,100,Healthy
R20,95,72.19,8.18,39.86,1.5,2.05,14.25,1,0,2.926,0,100,Healthy
R20,96,71.92,7.87,46.35,2.0,1.39,14.4,1,0,1.898,0,100,Healthy
R20,97,71.65,9.39,48.81,2.09,1.52,14.55,3,0,2.205,0,100,Healthy
R20,98,71.42,8.19,39.34,3.02,1.68,14.7,1,0,1.943,0,100,Healthy
R20,99,71.12,7.82,43.59,1.74,1.82,14.85,1,0,2.322,0,100,Healthy
